## reporting unit PofZ values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 999  NumValuesInAverage= 998
IndivName	ValueType	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KAROL05_10	SD	0.00000608	0.00000000	0.00000000	0.00029629	0.00029892
KAROL05_11	Posterior.Mean	0.00012185	0.00000000	0.00000000	0.00022421	0.99965394
KAROL05_11	SD	0.00002589	0.00000000	0.00000000	0.00004416	0.00006244
KAROL05_12	Posterior.Mean	0.00026669	0.00000000	0.00000000	0.00099571	0.99873760
KAROL05_12	SD	0.00004467	0.00000000	0.00000000	0.00018425	0.00021365
KAROL05_13	Posterior.Mean	0.59491079	0.00000000	0.00000000	0.00002518	0.40506404
KAROL05_13	SD	0.04738188	0.00000000	0.00000000	0.00000376	0.04738060
KAROL05_14	Posterior.Mean	0.00029869	0.00000000	0.00000000	0.00389422	0.99580709
KAROL05_14	SD	0.00004475	0.00000000	0.00000000	0.00051783	0.00053974
KAROL05_15	Posterior.Mean	0.00401109	0.00000000	0.00000000	0.00000336	0.99598555
KAROL05_15	SD	0.00085205	0.00000000	0.00000000	0.00000062	0.00085236
KAROL05_16	Posterior.Mean	0.00005835	0.00000000	0.00000000	0.00001942	0.99992223
KAROL05_16	SD	0.00001437	0.00000000	0.00000000	0.00000455	0.00001803
KAROL05_17	Posterior.Mean	0.00039108	0.00000000	0.00000000	0.05577026	0.94383867
KAROL05_17	SD	0.00007732	0.00000000	0.00000000	0.01117315	0.01121817
KAROL05_18	Posterior.Mean	0.00000886	0.00000000	0.00000000	0.00038803	0.99960310
KAROL05_18	SD	0.00000144	0.00000000	0.00000000	0.00005963	0.00006057
KAROL05_19	Posterior.Mean	0.00000158	0.00000000	0.00000000	0.00174695	0.99825147
KAROL05_19	SD	0.00000040	0.00000000	0.00000000	0.00040062	0.00040093
KAROL05_20	Posterior.Mean	0.02108453	0.00000017	0.01045737	0.03886811	0.92958981
KAROL05_20	SD	0.00300878	0.00000002	0.00119785	0.00381591	0.00560367
KAROL05_21	Posterior.Mean	0.00536724	0.00000000	0.00000000	0.03529609	0.95933667
KAROL05_21	SD	0.00098291	0.00000000	0.00000000	0.00616564	0.00664399
KAROL05_22	Posterior.Mean	0.00020247	0.00000000	0.00000000	0.00052075	0.99927679
KAROL05_22	SD	0.00003344	0.00000000	0.00000000	0.00007381	0.00009156
KAROL05_23	Posterior.Mean	0.00003477	0.00000000	0.00000000	0.00006651	0.99989872
KAROL05_23	SD	0.00000631	0.00000000	0.00000000	0.00000954	0.00001351
KAROL05_24	Posterior.Mean	0.00257985	0.00000000	0.00000000	0.00328652	0.99413363
KAROL05_24	SD	0.00063968	0.00000000	0.00000000	0.00073146	0.00124584
KAROL05_25	Posterior.Mean	0.00018374	0.00000000	0.00000000	0.00245448	0.99736177
KAROL05_25	SD	0.00002911	0.00000000	0.00000000	0.00028059	0.00029199
KAROL05_26	Posterior.Mean	0.01444003	0.00000000	0.00000000	0.00177931	0.98378066
KAROL05_26	SD	0.00277533	0.00000000	0.00000000	0.00030225	0.00291995
KAROL05_27	Posterior.Mean	0.00018844	0.00000000	0.00000000	0.00713449	0.99267707
KAROL05_27	SD	0.00003316	0.00000000	0.00000000	0.00086973	0.00088190
KAROL05_28	Posterior.Mean	0.00009381	0.00000000	0.00000000	0.00000876	0.99989743
KAROL05_28	SD	0.00001585	0.00000000	0.00000000	0.00000110	0.00001615
KAROL05_29	Posterior.Mean	0.00003305	0.00000000	0.00000000	0.00002592	0.99994104
KAROL05_29	SD	0.00000811	0.00000000	0.00000000	0.00000612	0.00001348
KAROL05_30	Posterior.Mean	0.01744409	0.00000000	0.00000002	0.00968907	0.97286683
KAROL05_30	SD	0.00222493	0.00000000	0.00000000	0.00112620	0.00273909
KAROL05_31	Posterior.Mean	0.00157640	0.00000000	0.00000000	0.14478044	0.85364316
KAROL05_31	SD	0.00018409	0.00000000	0.00000000	0.01818472	0.01822806
KAROL05_32	Posterior.Mean	0.00063602	0.00000000	0.00000000	0.00056637	0.99879760
KAROL05_32	SD	0.00012790	0.00000000	0.00000000	0.00009949	0.00019505
KAROL05_33	Posterior.Mean	0.00622266	0.00000000	0.00000000	0.01294800	0.98082934
KAROL05_33	SD	0.00085491	0.00000000	0.00000000	0.00163392	0.00189799
KAROL05_34	Posterior.Mean	0.00046318	0.00000000	0.00000000	0.00089388	0.99864294
KAROL05_34	SD	0.00009638	0.00000000	0.00000000	0.00017463	0.00025663
KAROL05_35	Posterior.Mean	0.00001879	0.00000000	0.00000000	0.85785342	0.14212779
KAROL05_35	SD	0.00000278	0.00000000	0.00000000	0.01772900	0.01772736
KAROL05_36	Posterior.Mean	0.13896401	0.00000000	0.00001157	0.06214128	0.79888315
KAROL05_36	SD	0.01558437	0.00000000	0.00000137	0.00803190	0.01769912
KAROL05_37	Posterior.Mean	0.00089082	0.00000000	0.00000000	0.00083509	0.99827409
KAROL05_37	SD	0.00013296	0.00000000	0.00000000	0.00013488	0.00023037
KAROL05_38	Posterior.Mean	0.00003360	0.00000000	0.00000000	0.00336757	0.99659883
KAROL05_38	SD	0.00000529	0.00000000	0.00000000	0.00056999	0.00057303
KAROL05_39	Posterior.Mean	0.00034796	0.00000000	0.00000000	0.00148365	0.99816839
KAROL05_39	SD	0.00008017	0.00000000	0.00000000	0.00033939	0.00040679
KAROL05_40	Posterior.Mean	0.00039631	0.00000000	0.00000000	0.01323043	0.98637326
KAROL05_40	SD	0.00006605	0.00000000	0.00000000	0.00227020	0.00230329
KAROL05_41	Posterior.Mean	0.00119149	0.00000000	0.00000000	0.01008363	0.98872488
KAROL05_41	SD	0.00017904	0.00000000	0.00000000	0.00155837	0.00162441
KAROL05_42	Posterior.Mean	0.00582554	0.00000000	0.00000000	0.21557603	0.77859843
KAROL05_42	SD	0.00070028	0.00000000	0.00000000	0.02496473	0.02505836
KAROL05_43	Posterior.Mean	0.01176102	0.00000000	0.00000000	0.00551107	0.98272791
KAROL05_43	SD	0.00316021	0.00000000	0.00000000	0.00135064	0.00422516
KAROL05_44	Posterior.Mean	0.00044306	0.00000000	0.00000000	0.03352264	0.96603430
KAROL05_44	SD	0.00007089	0.00000000	0.00000000	0.00473479	0.00474924
KAROL05_45	Posterior.Mean	0.00164300	0.00000000	0.00000000	0.03928311	0.95907389
KAROL05_45	SD	0.00020960	0.00000000	0.00000000	0.00504062	0.00509596
KAROL05_46	Posterior.Mean	0.00000611	0.00000000	0.00000000	0.00235098	0.99764291
KAROL05_46	SD	0.00000139	0.00000000	0.00000000	0.00053004	0.00053100
KAROL05_47	Posterior.Mean	0.00011452	0.00000000	0.00000000	0.00131124	0.99857424
KAROL05_47	SD	0.00002655	0.00000000	0.00000000	0.00030363	0.00032352
KAROL05_48	Posterior.Mean	0.00000006	0.00000000	0.00000000	0.00000613	0.99999381
KAROL05_48	SD	0.00000001	0.00000000	0.00000000	0.00000135	0.00000136
KAROL05_49	Posterior.Mean	0.02992193	0.00000000	0.00000000	0.00018118	0.96989690
KAROL05_49	SD	0.00536835	0.00000000	0.00000000	0.00003231	0.00538769
KAROL05_50	Posterior.Mean	0.00000025	0.00000000	0.00000000	0.00003961	0.99996014
KAROL05_50	SD	0.00000006	0.00000000	0.00000000	0.00000948	0.00000953
KAROL05_51	Posterior.Mean	0.00012169	0.00000000	0.00000000	0.00024868	0.99962963
KAROL05_51	SD	0.00002993	0.00000000	0.00000000	0.00005608	0.00007922
KAROL05_52	Posterior.Mean	0.00002634	0.00000000	0.00000000	0.00006804	0.99990562
KAROL05_52	SD	0.00000434	0.00000000	0.00000000	0.00001143	0.00001432
KBIGCK04_1	Posterior.Mean	0.01216346	0.00000000	0.00000000	0.00283267	0.98500387
KBIGCK04_1	SD	0.00213454	0.00000000	0.00000000	0.00041822	0.00232206
KBIGCK04_2	Posterior.Mean	0.02470497	0.00000000	0.00000000	0.00146288	0.97383214
KBIGCK04_2	SD	0.00508525	0.00000000	0.00000000	0.00030010	0.00529734
KBIGCK04_3	Posterior.Mean	0.00089287	0.00000000	0.00000000	0.00000006	0.99910707
KBIGCK04_3	SD	0.00019821	0.00000000	0.00000000	0.00000001	0.00019822
KBIGCK04_4	Posterior.Mean	0.00017296	0.00000000	0.00000000	0.12153951	0.87828753
KBIGCK04_4	SD	0.00002712	0.00000000	0.00000000	0.01647005	0.01647718
KBIGCK04_5	Posterior.Mean	0.00001530	0.00000000	0.00000000	0.00017992	0.99980478
KBIGCK04_5	SD	0.00000287	0.00000000	0.00000000	0.00003533	0.00003742
KBIGCK04_6	Posterior.Mean	0.01717898	0.00000000	0.00000001	0.00907015	0.97375086
KBIGCK04_6	SD	0.00309388	0.00000000	0.00000000	0.00132212	0.00372003
KBIGCK04_7	Posterior.Mean	0.00003300	0.00000000	0.00000000	0.03253505	0.96743195
KBIGCK04_7	SD	0.00000422	0.00000000	0.00000000	0.00483347	0.00483494
KBIGCK04_8	Posterior.Mean	0.00001730	0.00000000	0.00000000	0.00003544	0.99994726
KBIGCK04_8	SD	0.00000351	0.00000000	0.00000000	0.00000669	0.00000921
KBIGCK04_9	Posterior.Mean	0.00001800	0.00000000	0.00000053	0.46177189	0.53820958
KBIGCK04_9	SD	0.00000295	0.00000000	0.00000007	0.03815633	0.03815622
KBIGCK04_10	Posterior.Mean	0.00011455	0.00000000	0.00000000	0.01013084	0.98975461
KBIGCK04_10	SD	0.00001670	0.00000000	0.00000000	0.00172137	0.00172376
KBIGCK04_11	Posterior.Mean	0.00000041	0.00000000	0.00000000	0.00004032	0.99995927
KBIGCK04_11	SD	0.00000008	0.00000000	0.00000000	0.00000820	0.00000826
KBIGCK04_12	Posterior.Mean	0.00015898	0.00000000	0.00000000	0.00526383	0.99457719
KBIGCK04_12	SD	0.00002577	0.00000000	0.00000000	0.00072039	0.00072591
KBIGCK04_13	Posterior.Mean	0.00019052	0.00000000	0.00000000	0.00073427	0.99907521
KBIGCK04_13	SD	0.00003122	0.00000000	0.00000000	0.00010978	0.00012306
KBIGCK04_14	Posterior.Mean	0.00000842	0.00000000	0.00000000	0.00000453	0.99998705
KBIGCK04_14	SD	0.00000166	0.00000000	0.00000000	0.00000082	0.00000233
KBIGCK04_15	Posterior.Mean	0.00004556	0.00000000	0.00000000	0.00803095	0.99192348
KBIGCK04_15	SD	0.00000571	0.00000000	0.00000000	0.00100337	0.00100515
KBIGCK04_16	Posterior.Mean	0.00126594	0.00000000	0.00000000	0.00172416	0.99700991
KBIGCK04_16	SD	0.00026517	0.00000000	0.00000000	0.00029191	0.00050112
KBIGCK04_17	Posterior.Mean	0.00001828	0.00000000	0.00000000	0.00161259	0.99836913
KBIGCK04_17	SD	0.00000231	0.00000000	0.00000000	0.00021323	0.00021380
KBIGCK04_18	Posterior.Mean	0.00003267	0.00000000	0.00000000	0.00009068	0.99987665
KBIGCK04_18	SD	0.00000653	0.00000000	0.00000000	0.00001600	0.00002070
KBIGCK04_19	Posterior.Mean	0.00268962	0.00000000	0.00000000	0.00003900	0.99727138
KBIGCK04_19	SD	0.00058702	0.00000000	0.00000000	0.00000767	0.00059171
KBIGCK04_20	Posterior.Mean	0.00106519	0.00000000	0.00000000	0.00075658	0.99817822
KBIGCK04_20	SD	0.00020600	0.00000000	0.00000000	0.00013316	0.00028369
KBIGCK04_21	Posterior.Mean	0.00334746	0.00000000	0.00000000	0.00185440	0.99479813
KBIGCK04_21	SD	0.00059521	0.00000000	0.00000000	0.00024019	0.00073523
KBIGCK04_22	Posterior.Mean	0.00259585	0.00000000	0.00000000	0.79400497	0.20339918
KBIGCK04_22	SD	0.00046426	0.00000000	0.00000000	0.02638675	0.02621397
KBIGCK04_23	Posterior.Mean	0.00221556	0.00000000	0.00000000	0.00050019	0.99728424
KBIGCK04_23	SD	0.00033963	0.00000000	0.00000000	0.00005489	0.00035675
KBIGCK04_24	Posterior.Mean	0.01083648	0.00000000	0.00000000	0.00032331	0.98884021
KBIGCK04_24	SD	0.00231635	0.00000000	0.00000000	0.00006319	0.00235139
KBIGCK04_25	Posterior.Mean	0.00044248	0.00000000	0.00000017	0.00134042	0.99821694
KBIGCK04_25	SD	0.00006811	0.00000000	0.00000002	0.00015672	0.00019209
KBIGCK04_26	Posterior.Mean	0.00003756	0.00000000	0.00000000	0.00037514	0.99958730
KBIGCK04_26	SD	0.00000616	0.00000000	0.00000000	0.00006558	0.00006936
KBIGCK04_27	Posterior.Mean	0.00017825	0.00000000	0.00000000	0.00004021	0.99978153
KBIGCK04_27	SD	0.00003080	0.00000000	0.00000000	0.00000544	0.00003347
KBIGCK04_28	Posterior.Mean	0.16410017	0.00000000	0.00000000	0.00108400	0.83481583
KBIGCK04_28	SD	0.02467112	0.00000000	0.00000000	0.00020461	0.02470905
KBIGCK04_29	Posterior.Mean	0.00003309	0.00000000	0.00000000	0.00000971	0.99995720
KBIGCK04_29	SD	0.00000724	0.00000000	0.00000000	0.00000170	0.00000840
KBIGCK04_30	Posterior.Mean	0.00000169	0.00000000	0.00000000	0.00016044	0.99983787
KBIGCK04_30	SD	0.00000034	0.00000000	0.00000000	0.00003224	0.00003247
KBIGCK04_31	Posterior.Mean	0.00040517	0.00000000	0.00000000	0.00010684	0.99948799
KBIGCK04_31	SD	0.00007247	0.00000000	0.00000000	0.00001994	0.00008631
KBIGCK04_32	Posterior.Mean	0.01348505	0.00000000	0.00000000	0.07681389	0.90970106
KBIGCK04_32	SD	0.00195856	0.00000000	0.00000000	0.01008933	0.01054467
KBIGCK04_33	Posterior.Mean	0.00039558	0.00000000	0.00000000	0.00026669	0.99933773
KBIGCK04_33	SD	0.00007671	0.00000000	0.00000000	0.00004700	0.00011094
KBIGCK04_34	Posterior.Mean	0.00097345	0.00000000	0.00000000	0.05342131	0.94560524
KBIGCK04_34	SD	0.00018199	0.00000000	0.00000000	0.00816112	0.00822449
KBIGCK04_35	Posterior.Mean	0.00000354	0.00000000	0.00000000	0.00000924	0.99998723
KBIGCK04_35	SD	0.00000073	0.00000000	0.00000000	0.00000188	0.00000242
KBIGCK04_36	Posterior.Mean	0.00115965	0.00000000	0.00000000	0.00000540	0.99883495
KBIGCK04_36	SD	0.00026177	0.00000000	0.00000000	0.00000110	0.00026239
KBIGCK04_37	Posterior.Mean	0.00001982	0.00000000	0.00000000	0.06174597	0.93823422
KBIGCK04_37	SD	0.00000269	0.00000000	0.00000000	0.00661087	0.00661177
KBIGCK04_38	Posterior.Mean	0.00406460	0.00000000	0.00000000	0.01417034	0.98176505
KBIGCK04_38	SD	0.00071821	0.00000000	0.00000000	0.00226462	0.00260997
KBIGCK04_39	Posterior.Mean	0.00000035	0.00000000	0.00000000	0.00000718	0.99999247
KBIGCK04_39	SD	0.00000007	0.00000000	0.00000000	0.00000132	0.00000137
KBIGCK04_40	Posterior.Mean	0.00006325	0.00000000	0.00000000	0.00000619	0.99993056
KBIGCK04_40	SD	0.00001234	0.00000000	0.00000000	0.00000110	0.00001290
KBIGCK04_41	Posterior.Mean	0.00023327	0.00000000	0.00000000	0.00000781	0.99975892
KBIGCK04_41	SD	0.00004482	0.00000000	0.00000000	0.00000159	0.00004594
KBIGCK04_42	Posterior.Mean	0.00003086	0.00000000	0.00000000	0.01801994	0.98194919
KBIGCK04_42	SD	0.00000609	0.00000000	0.00000000	0.00316649	0.00317052
KBIGCK04_43	Posterior.Mean	0.00000031	0.00000000	0.00000000	0.00001074	0.99998895
KBIGCK04_43	SD	0.00000007	0.00000000	0.00000000	0.00000207	0.00000212
KBIGCK04_44	Posterior.Mean	0.00000215	0.00000000	0.00000000	0.00004415	0.99995370
KBIGCK04_44	SD	0.00000045	0.00000000	0.00000000	0.00000808	0.00000836
KBIGCK04_45	Posterior.Mean	0.00754530	0.00000000	0.00000000	0.00017263	0.99228206
KBIGCK04_45	SD	0.00151128	0.00000000	0.00000000	0.00003066	0.00153287
KBIGCK04_46	Posterior.Mean	0.00165980	0.00000000	0.00000000	0.00762727	0.99071293
KBIGCK04_46	SD	0.00030546	0.00000000	0.00000000	0.00117526	0.00136835
KBIGCK04_47	Posterior.Mean	0.00009691	0.00000000	0.00000000	0.00000137	0.99990172
KBIGCK04_47	SD	0.00002200	0.00000000	0.00000000	0.00000025	0.00002217
KBIGCK04_48	Posterior.Mean	0.00032701	0.00000000	0.00000000	0.00287423	0.99679876
KBIGCK04_48	SD	0.00004281	0.00000000	0.00000000	0.00035357	0.00037708
KBIGCK04_49	Posterior.Mean	0.00000494	0.00000000	0.00000000	0.00001799	0.99997707
KBIGCK04_49	SD	0.00000110	0.00000000	0.00000000	0.00000365	0.00000441
KBIGCK04_50	Posterior.Mean	0.00079510	0.00000000	0.00000000	0.00188807	0.99731682
KBIGCK04_50	SD	0.00012163	0.00000000	0.00000000	0.00022986	0.00027345
KBIGCK04_51	Posterior.Mean	0.00141999	0.00000000	0.00000000	0.00043599	0.99814403
KBIGCK04_51	SD	0.00023846	0.00000000	0.00000000	0.00005892	0.00026363
KBIGCK04_52	Posterior.Mean	0.00687505	0.00000000	0.00000000	0.01250794	0.98061700
KBIGCK04_52	SD	0.00091435	0.00000000	0.00000000	0.00176391	0.00217931
KBIGCK04_53	Posterior.Mean	0.00713138	0.00000000	0.00000000	0.00693820	0.98593042
KBIGCK04_53	SD	0.00133309	0.00000000	0.00000000	0.00092545	0.00193547
KBIGCK04_54	Posterior.Mean	0.00001884	0.00000000	0.00000000	0.00002308	0.99995808
KBIGCK04_54	SD	0.00000424	0.00000000	0.00000000	0.00000453	0.00000784
KBIGCK04_55	Posterior.Mean	0.00056407	0.00000000	0.00000000	0.00030935	0.99912659
KBIGCK04_55	SD	0.00012579	0.00000000	0.00000000	0.00006204	0.00016899
KBIGCK04_56	Posterior.Mean	0.00000057	0.00000000	0.00000000	0.00000197	0.99999746
KBIGCK04_56	SD	0.00000011	0.00000000	0.00000000	0.00000039	0.00000047
KBIGCK04_57	Posterior.Mean	0.00094947	0.00000000	0.00000000	0.00011299	0.99893754
KBIGCK04_57	SD	0.00017638	0.00000000	0.00000000	0.00001455	0.00018324
KBIGCK04_58	Posterior.Mean	0.00001878	0.00000000	0.00000000	0.00059263	0.99938859
KBIGCK04_58	SD	0.00000411	0.00000000	0.00000000	0.00011177	0.00011419
KBIGCK04_59	Posterior.Mean	0.01835943	0.00000000	0.00000000	0.00023941	0.98140116
KBIGCK04_59	SD	0.00342783	0.00000000	0.00000000	0.00003459	0.00344164
KBIGCK04_60	Posterior.Mean	0.00000079	0.00000000	0.00000000	0.00000008	0.99999913
KBIGCK04_60	SD	0.00000017	0.00000000	0.00000000	0.00000001	0.00000018
KBIGCK04_61	Posterior.Mean	0.00000041	0.00000000	0.00000000	0.00000766	0.99999193
KBIGCK04_61	SD	0.00000009	0.00000000	0.00000000	0.00000140	0.00000146
KBIGCK04_62	Posterior.Mean	0.00000040	0.00000000	0.00000000	0.00004275	0.99995686
KBIGCK04_62	SD	0.00000009	0.00000000	0.00000000	0.00000880	0.00000885
KBIGCK04_63	Posterior.Mean	0.00002673	0.00000000	0.00000000	0.00002797	0.99994531
KBIGCK04_63	SD	0.00000447	0.00000000	0.00000000	0.00000384	0.00000688
KBIGCK04_64	Posterior.Mean	0.00049770	0.00000000	0.00000000	0.12238450	0.87711780
KBIGCK04_64	SD	0.00006878	0.00000000	0.00000000	0.01713919	0.01717087
KBIGCK04_65	Posterior.Mean	0.00002080	0.00000000	0.00000000	0.00758817	0.99239103
KBIGCK04_65	SD	0.00000404	0.00000000	0.00000000	0.00131775	0.00131965
KBIGS07_1	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_1	SD	0.00000000	0.00000002	0.00000000	0.00000000	0.00000000
KBIGS07_2	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_2	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_3	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_3	SD	0.00000000	0.00000002	0.00000000	0.00000000	0.00000000
KBIGS07_4	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_4	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_5	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_5	SD	0.00000000	0.00000004	0.00000000	0.00000000	0.00000000
KBIGS07_6	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_6	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_7	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_7	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_8	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_8	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_9	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_9	SD	0.00000000	0.00000001	0.00000000	0.00000000	0.00000000
KBIGS07_10	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_10	SD	0.00000000	0.00000012	0.00000000	0.00000000	0.00000000
KBIGS07_11	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_11	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_12	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_12	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_13	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_13	SD	0.00000000	0.00000007	0.00000000	0.00000000	0.00000000
KBIGS07_14	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_14	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_15	Posterior.Mean	0.00000000	0.99999972	0.00000028	0.00000000	0.00000000
KBIGS07_15	SD	0.00000000	-nan	0.00000004	0.00000000	0.00000000
KBIGS07_16	Posterior.Mean	0.00000000	0.99999895	0.00000105	0.00000000	0.00000000
KBIGS07_16	SD	0.00000000	0.00000017	0.00000017	0.00000000	0.00000000
KBIGS07_17	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_17	SD	0.00000000	0.00000012	0.00000000	0.00000000	0.00000000
KBIGS07_18	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_18	SD	0.00000000	0.00000003	0.00000000	0.00000000	0.00000000
KBIGS07_19	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_19	SD	0.00000000	0.00000012	0.00000000	0.00000000	0.00000000
KBIGS07_20	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_20	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_21	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_21	SD	0.00000000	0.00000012	0.00000000	0.00000000	0.00000000
KBIGS07_22	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_22	SD	0.00000000	0.00000002	0.00000000	0.00000000	0.00000000
KBIGS07_23	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_23	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_24	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_24	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_25	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_25	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_26	Posterior.Mean	0.00000000	0.99999998	0.00000002	0.00000000	0.00000000
KBIGS07_26	SD	0.00000000	0.00000003	0.00000000	0.00000000	0.00000000
KBIGS07_27	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_27	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_28	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_28	SD	0.00000000	0.00000006	0.00000000	0.00000000	0.00000000
KBIGS07_29	Posterior.Mean	0.00000000	0.99999997	0.00000002	0.00000000	0.00000001
KBIGS07_29	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_30	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_30	SD	0.00000000	0.00000004	0.00000000	0.00000000	0.00000000
KBIGS07_31	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_31	SD	0.00000000	0.00000003	0.00000000	0.00000000	0.00000000
KBIGS07_32	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_32	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_33	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_33	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_34	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_34	SD	0.00000000	0.00000006	0.00000000	0.00000000	0.00000000
KBIGS07_35	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_35	SD	0.00000000	0.00000012	0.00000000	0.00000000	0.00000000
KBIGS07_36	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_36	SD	0.00000000	-nan	0.00000000	0.00000000	0.00000000
KBIGS07_37	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_37	SD	0.00000000	0.00000007	0.00000000	0.00000000	0.00000000
KBIGS07_38	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_38	SD	0.00000000	0.00000006	0.00000000	0.00000000	0.00000000
KBIGS07_39	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_39	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_40	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_40	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_41	Posterior.Mean	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000
KBIGS07_41	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
