FishId	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater
KHENS01_4	KHENS01	281	-69.435724	0.418946	0.666667
KHENS01_5	KHENS01	281	-69.775892	0.287180	0.598599
KHENS01_6	KHENS01	281	-71.161132	-0.045001	0.477477
KHENS01_7	KHENS01	279	-73.929953	-1.024953	0.150150
KHENS01_8	KHENS01	280	-67.180319	0.935153	0.822823
KHENS01_9	KHENS01	281	-71.591293	-0.187555	0.406406
KHENS01_10	KHENS01	281	-79.419001	-2.250060	0.012012
KHENS01_11	KHENS01	281	-68.907610	0.516985	0.677678
KHENS01_12	KHENS01	280	-68.685770	0.456291	0.659660
KHENS01_13	KHENS01	281	-68.228871	0.710061	0.756757
KHENS01_14	KHENS01	280	-68.748012	0.506735	0.684685
KHENS01_15	KHENS01	280	-73.693954	-0.915123	0.186186
KHENS01_16	KHENS01	281	-79.262614	-2.139297	0.029029
KHENS01_17	KHENS01	281	-73.595747	-0.697905	0.235235
KHENS01_18	KHENS01	281	-70.328260	0.128030	0.539540
KHENS01_19	KHENS01	281	-70.425486	0.134929	0.531532
KHENS01_20	KHENS01	279	-72.210637	-0.643486	0.255255
KHENS01_21	KHENS01	280	-65.831104	1.240693	0.893894
KHENS01_22	KHENS01	279	-66.367620	1.009492	0.837838
KHENS01_23	KHENS01	281	-66.248262	1.254482	0.908909
KHENS01_24	KHENS01	280	-71.207796	-0.212428	0.394394
KHENS01_25	KHENS01	279	-64.545695	1.531962	0.938939
KHENS01_26	KHENS01	280	-69.946760	0.153702	0.558559
KHENS01_27	KHENS01	281	-66.548856	1.099015	0.874875
KHENS01_28	KHENS01	281	-74.881170	-1.098506	0.140140
KHENS01_29	KHENS01	280	-70.837358	-0.042691	0.476476
KHENS01_30	KHENS01	281	-78.892682	-2.170528	0.016016
KHENS01_31	KHENS01	280	-66.427621	1.097719	0.864865
KHENS01_32	KHENS01	280	-72.117927	-0.446876	0.320320
KHENS01_33	KHENS01	279	-71.604440	-0.441883	0.321321
KHENS01_34	KHENS01	281	-67.760389	0.758238	0.769770
KHENS01_35	KHENS01	280	-71.322399	-0.152314	0.416416
KHENS01_36	KHENS01	281	-65.513455	1.371866	0.919920
KHENS01_37	KHENS01	279	-67.736247	0.618343	0.717718
KHENS01_38	KHENS01	281	-74.454056	-0.954369	0.164164
KHENS01_39	KHENS01	277	-63.622275	1.636635	0.959960
KHENS01_40	KHENS01	279	-68.223646	0.488655	0.660661
KHENS01_41	KHENS01	281	-65.376496	1.489422	0.933934
KHENS01_42	KHENS01	280	-74.441561	-1.041325	0.138138
KHENS01_43	KHENS01	273	-73.239280	-1.407012	0.076076
KHENS01_44	KHENS01	280	-70.314536	0.174023	0.554555
KHENS01_45	KHENS01	281	-65.913093	1.429754	0.933934
KHENS01_46	KHENS01	281	-71.861635	-0.320174	0.367367
KHENS01_47	KHENS01	281	-67.469772	0.890468	0.817818
KHENS01_48	KHENS01	281	-70.114992	0.238908	0.590591
KHENS01_49	KHENS01	275	-68.146921	0.232613	0.579580
KHENS01_50	KHENS01	281	-70.975210	-0.038784	0.457457
KHENS01_51	KHENS01	281	-72.752701	-0.452070	0.313313
KHENS01_52	KHENS01	280	-70.656579	-0.064759	0.455455
KHENS01_53	KHENS01	276	-75.094062	-1.599728	0.070070
KHENS01_54	KHENS01	281	-71.121661	-0.032065	0.470470
KHENS01_55	KHENS01	278	-65.594403	1.131004	0.885886
KHENS01_56	KHENS01	281	-68.555665	0.642183	0.752753
KHENS01_57	KHENS01	279	-66.930958	0.877497	0.801802
KHENS01_58	KHENS01	281	-77.908817	-1.823523	0.037037
KHENS01_59	KHENS01	279	-73.602512	-0.829262	0.201201
KHENS01_60	KHENS01	281	-69.801594	0.312190	0.609610
KHENS01_61	KHENS01	272	-60.682892	1.796655	0.968969
KHENS01_62	KHENS01	280	-68.574121	0.593441	0.716717
KHENS01_63	KHENS01	281	-72.550666	-0.465700	0.308308
KHENS01_64	KHENS01	275	-65.411474	0.782940	0.787788
KHENS01_65	KHENS01	281	-75.662431	-1.274462	0.103103
KHENS01_66	KHENS01	281	-70.308711	0.142557	0.552553
KHENS01_67	KHENS01	279	-73.843199	-0.932710	0.178178
KHENS01_68	KHENS01	276	-65.539131	0.884226	0.807808
KHENS01_69	KHENS01	281	-72.196497	-0.363394	0.351351
KHENS01_70	KHENS01	281	-65.165407	1.502466	0.939940
KHENS01_71	KHENS01	279	-67.620341	0.653959	0.748749
KHENS01_72	KHENS01	280	-71.496589	-0.320286	0.358358
KHENS01_73	KHENS01	280	-73.829562	-0.892207	0.174174
KHENS01_74	KHENS01	277	-70.767681	-0.362702	0.325325
KHENS01_75	KHENS01	279	-73.901716	-1.076855	0.139139
KHENS01_76	KHENS01	281	-64.806590	1.576570	0.951952
KHENS01_77	KHENS01	279	-65.769263	1.222128	0.891892
KHENS01_78	KHENS01	277	-68.703073	0.254313	0.585586
KHENS01_79	KHENS01	281	-65.494912	1.422178	0.919920
KHENS01_80	KHENS01	281	-70.411664	0.068536	0.522523
KHENS01_81	KHENS01	280	-70.687007	-0.094097	0.452452
KHENS01_82	KHENS01	279	-65.909856	1.168865	0.888889
KHENS01_83	KHENS01	281	-75.060278	-1.079700	0.144144
KHENS01_84	KHENS01	280	-69.384773	0.297953	0.609610
KHENS01_85	KHENS01	280	-69.016083	0.374563	0.633634
KHENS01_86	KHENS01	279	-71.975316	-0.557147	0.274274
KHENS01_87	KHENS01	281	-70.664259	0.059572	0.503504
KHENS01_88	KHENS01	279	-73.779922	-0.990980	0.160160
KIOW10_1	KIOW10	280	-81.546841	-0.325651	0.365365
KIOW10_2	KIOW10	281	-79.327153	0.350141	0.623624
KIOW10_3	KIOW10	281	-81.131038	-0.114627	0.433433
KIOW10_4	KIOW10	281	-78.204941	0.581384	0.705706
KIOW10_5	KIOW10	281	-82.505259	-0.439910	0.316316
KIOW10_6	KIOW10	281	-80.436579	0.029294	0.497497
KIOW10_7	KIOW10	281	-82.087997	-0.368882	0.354354
KIOW10_8	KIOW10	279	-72.190151	2.138819	0.993994
KIOW10_9	KIOW10	281	-82.875162	-0.548994	0.283283
KIOW10_10	KIOW10	281	-79.837618	0.221980	0.584585
KIOW10_11	KIOW10	280	-76.751042	0.913898	0.813814
KIOW10_12	KIOW10	280	-82.239465	-0.529661	0.276276
KIOW10_13	KIOW10	280	-77.158515	0.824722	0.785786
KIOW10_14	KIOW10	281	-81.898821	-0.308035	0.362362
KIOW10_15	KIOW10	281	-82.072394	-0.361195	0.359359
KIOW10_16	KIOW10	281	-76.507583	1.082409	0.863864
KIOW10_17	KIOW10	281	-79.379631	0.383710	0.624625
KIOW10_18	KIOW10	273	-82.002980	-1.077032	0.143143
KIOW10_19	KIOW10	280	-77.497987	0.733570	0.757758
KIOW10_20	KIOW10	280	-80.054313	0.037509	0.503504
KIOW10_21	KIOW10	279	-74.168173	1.483507	0.929930
KIOW10_22	KIOW10	281	-81.584368	-0.232033	0.394394
KIOW10_23	KIOW10	281	-86.156002	-1.424545	0.079079
KIOW10_24	KIOW10	281	-78.889853	0.472168	0.666667
KIOW10_25	KIOW10	281	-82.399198	-0.425485	0.321321
KIOW10_26	KIOW10	281	-81.800417	-0.315310	0.365365
KIOW10_27	KIOW10	281	-85.483033	-1.227030	0.117117
KIOW10_28	KIOW10	272	-81.674068	-1.121052	0.133133
KIOW10_29	KIOW10	280	-79.544620	0.206218	0.563564
KIOW10_30	KIOW10	280	-78.984415	0.300859	0.607608
KIOW10_31	KIOW10	278	-78.976139	0.094597	0.533534
KIOW10_32	KIOW10	281	-80.028620	0.182230	0.565566
KIOW10_33	KIOW10	279	-73.408858	1.793678	0.972973
KIOW10_34	KIOW10	281	-82.584679	-0.584858	0.265265
KIOW10_35	KIOW10	280	-86.604768	-1.639221	0.053053
KIOW10_36	KIOW10	280	-79.818738	0.183165	0.553554
KIOW10_37	KIOW10	280	-78.406057	0.546315	0.690691
KIOW10_38	KIOW10	281	-83.909126	-0.833910	0.193193
KIOW10_39	KIOW10	281	-81.242535	-0.163652	0.421421
KIOW10_40	KIOW10	281	-78.923628	0.407361	0.649650
KIOW10_41	KIOW10	280	-88.554281	-2.067520	0.017017
KIOW10_42	KIOW10	279	-85.702744	-1.583475	0.060060
KIOW10_43	KIOW10	281	-84.329533	-0.977471	0.160160
KIOW10_44	KIOW10	280	-77.885361	0.763632	0.781782
KIOW10_45	KIOW10	281	-83.441895	-0.781916	0.223223
KIOW10_46	KIOW10	280	-78.994606	0.302480	0.620621
KIOW10_47	KIOW10	281	-75.209712	1.428513	0.933934
KIOW10_48	KIOW10	281	-82.139733	-0.377152	0.323323
KIOW10_49	KIOW10	281	-72.679237	2.043335	0.984985
KIOW10_50	KIOW10	281	-78.348674	0.630462	0.731732
KIOW10_51	KIOW10	281	-83.347962	-0.740568	0.220220
KIOW10_52	KIOW10	281	-82.941689	-0.567029	0.273273
KIOW10_53	KIOW10	279	-83.833745	-0.982586	0.167167
KIOW10_54	KIOW10	280	-76.298738	1.085426	0.868869
KIOW10_55	KIOW10	281	-84.754891	-1.033146	0.158158
KIOW10_56	KIOW10	281	-80.714583	-0.031202	0.481481
KIOW10_57	KIOW10	280	-83.251972	-0.826229	0.220220
KIOW10_58	KIOW10	280	-74.965664	1.404370	0.926927
KIOW10_59	KIOW10	280	-79.068846	0.329749	0.621622
KIOW10_60	KIOW10	280	-82.047474	-0.520456	0.286286
KIOW10_61	KIOW10	281	-80.857024	-0.052192	0.473473
KIOW10_62	KIOW10	280	-83.555729	-0.814512	0.206206
KIOW10_63	KIOW10	281	-81.131038	-0.139360	0.436436
KIOW10_64	KIOW10	281	-74.159488	1.674265	0.967968
KIOW10_65	KIOW10	280	-77.433929	0.733056	0.768769
KKANE05_1	KKANE05	280	-82.660860	-1.046085	0.146146
KKANE05_2	KKANE05	280	-77.543939	0.276138	0.602603
KKANE05_3	KKANE05	274	-80.291448	-0.902712	0.179179
KKANE05_4	KKANE05	279	-78.528429	-0.077812	0.460460
KKANE05_5	KKANE05	281	-77.700636	0.347440	0.620621
KKANE05_6	KKANE05	280	-75.906278	0.700816	0.749750
KKANE05_7	KKANE05	280	-80.306480	-0.358960	0.345345
KKANE05_8	KKANE05	278	-76.636317	0.484949	0.660661
KKANE05_9	KKANE05	281	-77.480150	0.479923	0.675676
KKANE05_10	KKANE05	281	-77.800039	0.358060	0.610611
KKANE05_11	KKANE05	281	-75.309211	0.954486	0.839840
KKANE05_12	KKANE05	280	-70.639824	2.170828	0.992993
KKANE05_13	KKANE05	281	-79.543174	-0.072157	0.448448
KKANE05_14	KKANE05	281	-85.951719	-1.834543	0.038038
KKANE05_15	KKANE05	281	-82.754774	-0.901278	0.172172
KKANE05_16	KKANE05	281	-74.354663	1.202091	0.887888
KKANE05_17	KKANE05	280	-77.314238	0.339693	0.608609
KKANE05_18	KKANE05	280	-91.211091	-3.247583	0.000000
KKANE05_19	KKANE05	281	-77.193498	0.549282	0.691692
KKANE05_20	KKANE05	280	-82.887264	-1.093566	0.146146
KKANE05_21	KKANE05	280	-86.053019	-1.943769	0.032032
KKANE05_22	KKANE05	277	-84.505803	-1.737795	0.043043
KKANE05_23	KKANE05	280	-73.556309	1.388924	0.919920
KKANE05_24	KKANE05	280	-79.495796	-0.204780	0.398398
KKANE05_25	KKANE05	279	-81.416882	-0.739041	0.219219
KKANE05_26	KKANE05	280	-75.166657	0.912630	0.812813
KKANE05_27	KKANE05	281	-83.437073	-1.086343	0.146146
KKANE05_28	KKANE05	280	-75.821572	0.735745	0.759760
KKANE05_29	KKANE05	281	-74.919933	1.094738	0.870871
KKANE05_30	KKANE05	281	-77.408303	0.426855	0.655656
KKANE05_31	KKANE05	281	-78.045868	0.268066	0.565566
KKANE05_32	KKANE05	279	-81.868945	-0.860306	0.191191
KKANE05_33	KKANE05	281	-80.605633	-0.406390	0.341341
KKANE05_34	KKANE05	281	-78.483003	0.161358	0.556557
KKANE05_35	KKANE05	281	-84.196253	-1.298349	0.107107
KKANE05_36	KKANE05	277	-78.507290	-0.187790	0.416416
KKANE05_37	KKANE05	279	-86.851275	-2.119473	0.024024
KKANE05_38	KKANE05	281	-74.759057	1.073429	0.862863
KKANE05_39	KKANE05	280	-82.365138	-0.896636	0.173173
KKANE05_40	KKANE05	279	-80.032354	-0.463515	0.307307
KKANE05_41	KKANE05	281	-77.880589	0.313250	0.610611
KKANE05_42	KKANE05	280	-77.954721	0.158977	0.554555
KKANE05_43	KKANE05	281	-79.498633	-0.119256	0.439439
KKANE05_44	KKANE05	281	-86.255221	-1.859611	0.035035
KKANE05_45	KKANE05	274	-79.056741	-0.577493	0.273273
KKANE05_46	KKANE05	280	-84.838784	-1.566596	0.071071
KKANE05_47	KKANE05	280	-70.314315	2.146288	0.991992
KKANE05_48	KKANE05	281	-79.105664	0.075782	0.526527
KKANE05_49	KKANE05	281	-69.947847	2.265597	0.987988
KKANE05_50	KKANE05	281	-80.388295	-0.405817	0.348348
KKANE05_51	KKANE05	279	-78.815669	-0.095365	0.443443
KKANE05_52	KKANE05	280	-75.282229	0.930261	0.825826
KKANE05_53	KKANE05	281	-79.707479	-0.137684	0.434434
KKANE05_54	KKANE05	280	-77.345992	0.394166	0.636637
KKANE05_55	KKANE05	281	-81.139550	-0.490998	0.310310
KKANE05_56	KKANE05	280	-83.498204	-1.237205	0.096096
KKANE05_57	KKANE05	281	-72.244007	1.743846	0.965966
KKANE05_58	KKANE05	278	-86.027597	-2.148707	0.020020
KKANE05_59	KKANE05	280	-79.209376	-0.071043	0.442442
KKANE05_60	KKANE05	281	-73.846954	1.310238	0.915916
KKANE05_61	KKANE05	281	-77.246295	0.463287	0.660661
KKANE05_62	KKANE05	280	-75.174155	0.966546	0.830831
KKANE05_63	KKANE05	281	-76.902147	0.589865	0.708709
KKANE05_64	KKANE05	277	-75.289834	0.538158	0.716717
KKANE05_65	KKANE05	281	-79.032301	0.018150	0.503504
KKANE05_66	KKANE05	280	-73.616554	1.339345	0.922923
KKANE05_67	KKANE05	281	-76.135151	0.753441	0.753754
KKANE05_68	KKANE05	280	-77.857096	0.225342	0.580581
KKANE05_69	KKANE05	280	-75.527327	0.912244	0.813814
KKANE05_70	KKANE05	279	-78.163972	0.013138	0.495495
KKANE05_71	KKANE05	281	-77.676227	0.388338	0.638639
KKANE05_72	KKANE05	281	-75.510966	0.957264	0.836837
KKANE05_73	KKANE05	280	-72.597542	1.653674	0.955956
KKANE05_74	KKANE05	281	-75.346291	0.927118	0.822823
KKANE05_75	KKANE05	281	-76.873052	0.600235	0.713714
KKANE05_76	KKANE05	281	-78.747178	0.041909	0.493493
KKANE05_77	KKANE05	281	-76.723881	0.621002	0.720721
KKANE05_78	KKANE05	279	-73.329397	1.266584	0.904905
KKANE05_79	KKANE05	280	-73.666718	1.296160	0.914915
KKANE05_80	KKANE05	279	-84.888368	-1.659128	0.057057
KKANE05_81	KKANE05	281	-78.934127	0.041382	0.513514
KKANE05_82	KKANE05	280	-83.795236	-1.326577	0.095095
KKANE05_83	KKANE05	281	-78.204678	0.277149	0.592593
KKANE05_84	KKANE05	280	-85.691277	-1.768504	0.053053
KKANE05_85	KKANE05	281	-77.266781	0.495856	0.666667
KKANE05_86	KKANE05	280	-84.855333	-1.650821	0.058058
KKANE05_87	KKANE05	280	-79.939520	-0.300046	0.384384
KKANE05_88	KKANE05	281	-82.080879	-0.718554	0.232232
KKANE05_89	KKANE05	281	-78.752196	0.101623	0.524525
KKANE05_90	KKANE05	279	-83.551677	-1.264368	0.108108
KKANE05_91	KKANE05	280	-81.208711	-0.687117	0.245245
KKANE05_92	KKANE05	280	-74.602107	1.060628	0.869870
KKANE05_93	KKANE05	280	-80.994316	-0.568456	0.265265
KKANT05_1	KKANT05	278	-76.445173	-1.049002	0.152152
KKANT05_2	KKANT05	279	-68.353322	1.447969	0.922923
KKANT05_3	KKANT05	281	-71.712134	0.697479	0.746747
KKANT05_4	KKANT05	279	-73.562066	-0.094185	0.439439
KKANT05_5	KKANT05	278	-76.833821	-1.077324	0.133133
KKANT05_6	KKANT05	281	-73.252381	0.189406	0.550551
KKANT05_7	KKANT05	281	-74.197029	-0.105708	0.453453
KKANT05_8	KKANT05	281	-76.226654	-0.664817	0.252252
KKANT05_9	KKANT05	281	-74.842354	-0.216509	0.395395
KKANT05_10	KKANT05	281	-67.906146	1.637628	0.960961
KKANT05_11	KKANT05	276	-70.060687	0.547581	0.693694
KKANT05_12	KKANT05	281	-67.677969	1.747445	0.968969
KKANT05_13	KKANT05	281	-72.127491	0.457563	0.674675
KKANT05_14	KKANT05	281	-77.451599	-0.981935	0.173173
KKANT05_15	KKANT05	281	-71.577184	0.697871	0.748749
KKANT05_16	KKANT05	280	-75.147396	-0.450122	0.317317
KKANT05_17	KKANT05	280	-77.614517	-1.081810	0.140140
KKANT05_18	KKANT05	280	-76.782176	-0.920582	0.175175
KKANT05_19	KKANT05	280	-69.982011	1.001192	0.837838
KKANT05_20	KKANT05	281	-67.304640	1.867626	0.977978
KKANT05_21	KKANT05	280	-77.899130	-1.132193	0.136136
KKANT05_22	KKANT05	280	-76.513817	-0.812643	0.206206
KKANT05_23	KKANT05	281	-67.139835	1.872553	0.979980
KKANT05_24	KKANT05	279	-67.809941	1.427783	0.926927
KKANT05_25	KKANT05	279	-75.611262	-0.584769	0.273273
KKANT05_26	KKANT05	278	-74.614467	-0.389626	0.333333
KKANT05_27	KKANT05	280	-67.726399	1.589316	0.952953
KKANT05_28	KKANT05	280	-70.330127	0.865210	0.797798
KKANT05_29	KKANT05	280	-71.030392	0.733725	0.770771
KKANT05_30	KKANT05	280	-73.646186	0.017239	0.476476
KKANT05_31	KKANT05	281	-74.710857	-0.233945	0.393393
KKANT05_32	KKANT05	281	-74.037745	-0.005434	0.481481
KKANT05_33	KKANT05	281	-71.626997	0.658682	0.735736
KKANT05_34	KKANT05	281	-79.677172	-1.594143	0.064064
KKANT05_35	KKANT05	279	-66.397314	1.790696	0.970971
KKANT05_36	KKANT05	281	-76.426888	-0.709765	0.226226
KKANT05_37	KKANT05	281	-74.283505	-0.141984	0.420420
KKANT05_38	KKANT05	281	-83.609038	-2.613923	0.008008
KKANT05_39	KKANT05	280	-68.871242	1.222532	0.903904
KKANT05_40	KKANT05	280	-70.547867	0.917633	0.812813
KKANT05_41	KKANT05	280	-80.583958	-1.873939	0.039039
KKANT05_42	KKANT05	281	-75.499115	-0.440189	0.311311
KKANT05_43	KKANT05	277	-74.422101	-0.523638	0.292292
KKANT05_44	KKANT05	280	-72.397723	0.404821	0.639640
KKANT05_45	KKANT05	280	-75.593151	-0.516658	0.282282
KKANT05_46	KKANT05	281	-75.537366	-0.454592	0.302302
KKANT05_47	KKANT05	279	-72.616646	0.182845	0.554555
KKANT05_48	KKANT05	280	-70.914437	0.679367	0.729730
KKANT05_49	KKANT05	281	-76.100889	-0.618277	0.257257
KKANT05_50	KKANT05	280	-76.546230	-0.761601	0.214214
KKANT05_51	KKANT05	279	-77.843315	-1.184020	0.127127
KKANT05_52	KKANT05	280	-72.943438	0.239293	0.585586
KKANT05_53	KKANT05	279	-77.776009	-1.225310	0.111111
KKANT05_54	KKANT05	278	-71.523313	0.389724	0.644645
KKANT05_55	KKANT05	281	-74.721190	-0.199763	0.403403
KKANT05_56	KKANT05	281	-78.095307	-1.112113	0.131131
KKANT05_57	KKANT05	281	-73.605159	0.121118	0.520521
KKANT05_58	KKANT05	281	-68.818817	1.471018	0.941942
KKANT05_59	KKANT05	280	-72.238289	0.378373	0.621622
KKANT05_60	KKANT05	281	-72.173070	0.476989	0.681682
KKANT05_61	KKANT05	280	-73.845920	-0.049668	0.469469
KKANT05_62	KKANT05	281	-69.975558	1.078426	0.857858
KKANT05_63	KKANT05	279	-78.055620	-1.178077	0.117117
KKANT05_64	KKANT05	281	-72.443837	0.399083	0.638639
KKANT05_65	KKANT05	279	-80.110511	-1.814368	0.039039
KKANT05_66	KKANT05	281	-77.459631	-0.958685	0.172172
KKANT05_67	KKANT05	280	-72.740155	0.250069	0.588589
KKANT05_68	KKANT05	280	-73.367277	0.046823	0.501502
KKANT05_69	KKANT05	281	-72.590868	0.401518	0.638639
KKANT05_70	KKANT05	280	-77.893851	-1.068301	0.131131
KKANT05_71	KKANT05	279	-72.766479	0.132911	0.536537
KKANT05_72	KKANT05	280	-78.479311	-1.313730	0.097097
KKANT05_73	KKANT05	281	-78.463228	-1.233944	0.118118
KKANT05_74	KKANT05	280	-71.540291	0.543106	0.699700
KKANT05_75	KKANT05	281	-71.898849	0.582972	0.718719
KKANT05_76	KKANT05	279	-72.399265	0.172059	0.546547
KKANT05_77	KKANT05	280	-67.911341	1.531034	0.950951
KKANT05_78	KKANT05	280	-79.730894	-1.693605	0.048048
KKANT05_79	KKANT05	281	-72.498553	0.431158	0.655656
KKANT05_80	KKANT05	278	-71.638731	0.372284	0.639640
KKANT05_81	KKANT05	279	-76.339452	-0.745576	0.229229
KKANT05_82	KKANT05	280	-75.164254	-0.351421	0.359359
KKANT05_83	KKANT05	281	-79.097057	-1.435919	0.076076
KKANT05_84	KKANT05	281	-73.928045	-0.019683	0.491491
KKANT05_85	KKANT05	281	-67.793817	1.726124	0.965966
KKANT05_86	KKANT05	280	-70.711622	0.812411	0.790791
KKANT05_87	KKANT05	278	-73.292092	0.011441	0.479479
KKANT05_88	KKANT05	274	-67.995618	1.217265	0.888889
KKANT05_89	KKANT05	281	-73.666000	0.082288	0.523524
KKANT05_90	KKANT05	281	-68.832385	1.473952	0.942943
KKANT05_91	KKANT05	280	-72.075434	0.520473	0.696697
KKANT05_92	KKANT05	280	-73.731470	-0.016368	0.474474
KKANT05_93	KKANT05	281	-70.923323	0.820453	0.798799
KKANT05_94	KKANT05	280	-77.068375	-0.988933	0.156156
KKISA05_1	KKISA05	280	-83.101576	-1.022029	0.163163
KKISA05_2	KKISA05	281	-88.430234	-2.320776	0.016016
KKISA05_3	KKISA05	281	-77.975669	0.381926	0.625626
KKISA05_4	KKISA05	281	-74.822102	1.155621	0.868869
KKISA05_5	KKISA05	281	-71.320533	2.180422	0.991992
KKISA05_6	KKISA05	281	-76.742384	0.686223	0.743744
KKISA05_7	KKISA05	279	-78.223970	0.114585	0.535536
KKISA05_8	KKISA05	280	-80.744518	-0.417842	0.333333
KKISA05_9	KKISA05	281	-77.361179	0.529524	0.680681
KKISA05_10	KKISA05	280	-80.473330	-0.296587	0.360360
KKISA05_11	KKISA05	281	-81.042351	-0.435048	0.306306
KKISA05_12	KKISA05	281	-76.261206	0.820095	0.800801
KKISA05_13	KKISA05	280	-77.916340	0.326169	0.634635
KKISA05_14	KKISA05	280	-73.754790	1.380572	0.915916
KKISA05_15	KKISA05	277	-75.494395	0.563535	0.722723
KKISA05_16	KKISA05	278	-81.255331	-0.691075	0.238238
KKISA05_17	KKISA05	280	-77.205125	0.410850	0.659660
KKISA05_18	KKISA05	281	-80.897321	-0.471700	0.328328
KKISA05_19	KKISA05	279	-79.616741	-0.320345	0.363363
KKISA05_20	KKISA05	280	-75.496711	0.907583	0.818819
KKISA05_21	KKISA05	281	-81.094090	-0.421425	0.340340
KKISA05_22	KKISA05	279	-79.045255	0.076336	0.513514
KKISA05_23	KKISA05	281	-78.731112	0.212541	0.545546
KKISA05_24	KKISA05	279	-80.621218	-0.530551	0.274274
KKISA05_25	KKISA05	280	-74.007726	1.337577	0.909910
KKISA05_26	KKISA05	281	-81.938422	-0.599589	0.258258
KKISA05_27	KKISA05	281	-80.282841	-0.178810	0.426426
KKISA05_28	KKISA05	281	-76.862667	0.739353	0.778779
KKISA05_29	KKISA05	280	-84.432210	-1.367188	0.087087
KKISA05_30	KKISA05	280	-79.538883	-0.148205	0.424424
KKISA05_31	KKISA05	281	-78.095490	0.336236	0.623624
KKISA05_32	KKISA05	281	-78.705901	0.158473	0.544545
KKISA05_33	KKISA05	280	-77.435351	0.420281	0.642643
KKISA05_34	KKISA05	281	-81.220372	-0.513241	0.302302
KKISA05_35	KKISA05	281	-77.248837	0.553607	0.697698
KKISA05_36	KKISA05	281	-76.974337	0.643408	0.729730
KKISA05_37	KKISA05	281	-80.576953	-0.302263	0.380380
KKISA05_38	KKISA05	278	-75.343381	0.801207	0.779780
KKISA05_39	KKISA05	280	-76.759458	0.638525	0.721722
KKISA05_40	KKISA05	281	-73.984203	1.415878	0.921922
KKISA05_41	KKISA05	271	-73.475608	0.556424	0.681682
KKISA05_42	KKISA05	280	-81.866376	-0.771753	0.206206
KKISA05_43	KKISA05	280	-77.130782	0.536336	0.697698
KKISA05_44	KKISA05	279	-79.200934	-0.077812	0.467467
KKISA05_45	KKISA05	276	-72.789079	1.233601	0.891892
KKISA05_46	KKISA05	280	-83.430637	-1.167679	0.130130
KKISA05_47	KKISA05	278	-74.482470	0.967751	0.830831
KKISA05_48	KKISA05	280	-72.592932	1.716021	0.963964
KKISA05_49	KKISA05	280	-78.675678	0.035303	0.500501
KKISA05_50	KKISA05	281	-78.323354	0.255129	0.586587
KKISA05_51	KKISA05	281	-81.365717	-0.500800	0.298298
KKISA05_52	KKISA05	281	-84.271646	-1.248212	0.114114
KKISA05_53	KKISA05	279	-75.771702	0.710697	0.759760
KKISA05_54	KKISA05	279	-77.216057	0.464071	0.673674
KKISA05_55	KKISA05	280	-76.220127	0.817680	0.783784
KKISA05_56	KKISA05	280	-73.781984	1.327771	0.910911
KKISA05_57	KKISA05	280	-84.229510	-1.317448	0.096096
KKISA05_58	KKISA05	281	-76.428044	0.723096	0.776777
KKISA05_59	KKISA05	280	-85.365751	-1.773333	0.043043
KKISA05_60	KKISA05	280	-72.283876	1.653430	0.958959
KKISA05_61	KKISA05	281	-79.441367	-0.035213	0.463463
KKISA05_62	KKISA05	279	-79.306556	-0.102405	0.431431
KKISA05_63	KKISA05	280	-73.289538	1.570247	0.953954
KKISA05_64	KKISA05	280	-77.530892	0.451578	0.659660
KKISA05_65	KKISA05	281	-87.097894	-2.007613	0.023023
KKISA05_66	KKISA05	281	-82.724528	-0.885370	0.191191
KKISA05_67	KKISA05	279	-69.399741	2.443202	0.995996
KKISA05_68	KKISA05	281	-71.860727	1.934411	0.974975
KKISA05_69	KKISA05	281	-73.155435	1.603528	0.957958
KKISA05_70	KKISA05	280	-72.868622	1.641626	0.948949
KKISA05_71	KKISA05	280	-84.361640	-1.208327	0.124124
KKISA05_72	KKISA05	280	-79.315531	0.015200	0.486486
KKISA05_73	KKISA05	280	-85.056780	-1.601994	0.058058
KKISA05_74	KKISA05	281	-79.582452	-0.045179	0.451451
KKISA05_75	KKISA05	281	-79.801958	-0.079040	0.447447
KKISA05_76	KKISA05	281	-79.171106	0.071035	0.523524
KKISA05_77	KKISA05	280	-86.221227	-1.937058	0.031031
KKISA05_78	KKISA05	281	-82.681854	-0.884713	0.181181
KKISA05_79	KKISA05	280	-79.819146	-0.172339	0.423423
KKISA05_80	KKISA05	281	-75.651115	0.998099	0.843844
KKISA05_81	KKISA05	281	-78.914183	0.038325	0.501502
KKISA05_82	KKISA05	280	-84.754090	-1.571086	0.058058
KKISA05_83	KKISA05	280	-79.270837	0.005529	0.510511
KKISA05_84	KKISA05	280	-77.411229	0.416167	0.664665
KKISA05_85	KKISA05	281	-77.713104	0.437598	0.652653
KKISA05_86	KKISA05	281	-82.756840	-0.920462	0.183183
KKISA05_87	KKISA05	280	-82.298475	-0.826665	0.184184
KKISA05_88	KKISA05	281	-80.141857	-0.210982	0.411411
KKISA05_89	KKISA05	279	-74.806876	0.899982	0.809810
KKISA05_90	KKISA05	279	-81.868328	-0.798999	0.215215
KKISA05_91	KKISA05	281	-77.329535	0.503010	0.684685
KKISA05_92	KKISA05	281	-84.275698	-1.277863	0.095095
KKISA05_93	KKISA05	280	-77.409603	0.454406	0.660661
