## trace file of reporting unit Pi values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 20000 ThinningInterval= 20
SweepNumber	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
25760	0.11145719	0.02956893	0.11200833	0.10061698	0.64634857
25780	0.10787946	0.03347133	0.13089249	0.09380942	0.63394730
25800	0.11077148	0.03212457	0.10837072	0.09973104	0.64900219
25820	0.11271192	0.02978018	0.11950524	0.10294886	0.63505380
25840	0.10021163	0.03318038	0.11368215	0.10927357	0.64365226
25860	0.10472200	0.03208391	0.11977575	0.10159495	0.64182338
25880	0.11629895	0.03411487	0.12145297	0.11063914	0.61749407
25900	0.10513402	0.03584067	0.12678474	0.11265555	0.61958502
25920	0.12683595	0.03134923	0.11653120	0.10179875	0.62348487
25940	0.11711401	0.03391283	0.11194685	0.10867628	0.62835003
25960	0.11854769	0.03189509	0.11357892	0.10282216	0.63315613
25980	0.11273095	0.02790688	0.12912911	0.08933948	0.64089357
26000	0.11148858	0.03395094	0.12669366	0.10047442	0.62739240
26020	0.12325690	0.03293822	0.10683482	0.09854264	0.63842742
26040	0.10920812	0.03210311	0.13256734	0.09553229	0.63058913
26060	0.11207799	0.03358934	0.12076539	0.09943567	0.63413162
26080	0.11379561	0.03495544	0.12500434	0.09815634	0.62808827
26100	0.11519089	0.03134661	0.10367881	0.11503180	0.63475189
26120	0.11648071	0.02794087	0.12033528	0.09389976	0.64134339
26140	0.11117529	0.03548830	0.11487221	0.10224434	0.63621985
26160	0.11547862	0.03275552	0.12523785	0.08735992	0.63916809
26180	0.11030837	0.03067257	0.11533928	0.10939983	0.63427995
26200	0.10868839	0.03110904	0.13435760	0.10287756	0.62296740
26220	0.09928842	0.03463712	0.11750326	0.10852651	0.64004468
26240	0.11102458	0.03524322	0.10398318	0.10980084	0.63994818
26260	0.10318082	0.02798615	0.12036166	0.10984183	0.63862953
26280	0.11251124	0.03002618	0.12108104	0.10878840	0.62759314
26300	0.11116744	0.02671088	0.10928094	0.12352447	0.62931628
26320	0.11569096	0.02536559	0.12738070	0.09241406	0.63914869
26340	0.11960104	0.03303012	0.10798512	0.10828955	0.63109418
26360	0.10940395	0.02931854	0.12118888	0.10247242	0.63761622
26380	0.10497721	0.03233954	0.12526536	0.09324422	0.64417367
26400	0.11209921	0.03376947	0.12608935	0.10816784	0.61987414
26420	0.10908653	0.03605002	0.11402461	0.09978516	0.64105368
26440	0.11610206	0.03344016	0.12720777	0.10665531	0.61659470
26460	0.10670391	0.03410596	0.11853094	0.11497727	0.62568191
26480	0.11929463	0.03857755	0.11044343	0.09178526	0.63989913
26500	0.10264797	0.03091138	0.11887817	0.11419815	0.63336434
26520	0.10111297	0.03585445	0.12772969	0.11002578	0.62527711
26540	0.10224865	0.02560782	0.12937824	0.11739085	0.62537445
26560	0.10320166	0.03074873	0.11636043	0.10345534	0.64623385
26580	0.10836531	0.03619909	0.11370035	0.10647867	0.63525658
26600	0.10385002	0.02356599	0.11827290	0.10911751	0.64519359
26620	0.11637495	0.03395517	0.12116076	0.10273067	0.62577846
26640	0.11238998	0.03187971	0.11024997	0.09802172	0.64745862
26660	0.10636941	0.03183799	0.11317474	0.09500727	0.65361059
26680	0.10314558	0.03578479	0.11572901	0.09429755	0.65104306
26700	0.10344255	0.02758762	0.12832944	0.10596884	0.63467156
26720	0.10626509	0.02733091	0.11787094	0.10172895	0.64680410
26740	0.12081786	0.03222784	0.11391154	0.10877361	0.62426915
26760	0.11423293	0.03605465	0.11707179	0.10192176	0.63071887
26780	0.10535149	0.03114194	0.11538151	0.10071791	0.64740715
26800	0.11091159	0.03191431	0.12374221	0.11220317	0.62122871
26820	0.11757855	0.03637660	0.10991931	0.10434671	0.63177883
26840	0.12178170	0.03493203	0.12313056	0.08892456	0.63123115
26860	0.11426746	0.03955732	0.11548923	0.10721434	0.62347165
26880	0.10691412	0.03273904	0.11750586	0.11193868	0.63090229
26900	0.10907340	0.03597423	0.12002505	0.10817476	0.62675256
26920	0.12014887	0.03208976	0.11586086	0.10963375	0.62226675
26940	0.11368313	0.03268315	0.12251639	0.10024593	0.63087139
26960	0.11408153	0.03620776	0.10861089	0.09983889	0.64126094
26980	0.10170107	0.03018389	0.12968970	0.09388723	0.64453810
27000	0.11911967	0.02633896	0.11530126	0.10953019	0.62970991
27020	0.12522356	0.03771267	0.11941103	0.11378187	0.60387088
27040	0.10087339	0.03504182	0.11089133	0.08676714	0.66642631
27060	0.10892091	0.02838436	0.10831470	0.11488457	0.63949546
27080	0.09986790	0.03012524	0.12557197	0.10665920	0.63777568
27100	0.10796381	0.03813705	0.11458239	0.10753976	0.63177699
27120	0.11781223	0.03372307	0.12693576	0.11323642	0.60829253
27140	0.11378195	0.03135551	0.11333287	0.12505783	0.61647184
27160	0.12052959	0.03320914	0.12679851	0.08994817	0.62951459
27180	0.11583089	0.03409749	0.11759983	0.11239058	0.62008121
27200	0.10490123	0.03017870	0.11937107	0.10745178	0.63809722
27220	0.11470879	0.03706187	0.11266523	0.10381276	0.63175135
27240	0.11095126	0.02814132	0.11741286	0.09683662	0.64665794
27260	0.10111459	0.03858234	0.12319314	0.10442083	0.63268909
27280	0.10636159	0.03535951	0.12603342	0.09712532	0.63512016
27300	0.11528573	0.03456110	0.11221578	0.10889473	0.62904267
27320	0.11591057	0.02232957	0.11905638	0.10477609	0.63792739
27340	0.11879359	0.03488863	0.12845014	0.10581701	0.61205063
27360	0.10624007	0.03572844	0.11298570	0.10388748	0.64115830
27380	0.11129649	0.02793209	0.11443210	0.10266168	0.64367764
27400	0.12014924	0.02362901	0.11508710	0.09327600	0.64785864
27420	0.11240641	0.04014917	0.12511865	0.10396300	0.61836277
27440	0.11754557	0.03334065	0.11063203	0.09696958	0.64151217
27460	0.11699323	0.02627726	0.11723154	0.10317020	0.63632778
27480	0.11672188	0.03009068	0.11517937	0.10279073	0.63521734
27500	0.10055020	0.03943715	0.11017285	0.09946426	0.65037554
27520	0.10569103	0.03168506	0.13870166	0.08723794	0.63668431
27540	0.10140269	0.02535199	0.12584598	0.10975151	0.63764783
27560	0.10373146	0.02789034	0.11926058	0.10144082	0.64767680
27580	0.10614380	0.02645190	0.12933769	0.10247104	0.63559557
27600	0.11253308	0.03004262	0.12040233	0.10950871	0.62751327
27620	0.10889634	0.04145426	0.11519197	0.10730555	0.62715188
27640	0.11588309	0.02923397	0.11261932	0.10441523	0.63784839
27660	0.10019844	0.03552580	0.10733312	0.12410237	0.63284028
27680	0.11401517	0.03136724	0.10965153	0.09234674	0.65261932
27700	0.11904127	0.03374313	0.11741860	0.10352805	0.62626895
27720	0.11074976	0.02506612	0.13067591	0.09409152	0.63941670
27740	0.10061936	0.02755379	0.11383612	0.10149244	0.65649829
27760	0.10706879	0.03352407	0.11316291	0.10046666	0.64577758
27780	0.10134891	0.03582280	0.10807781	0.11085443	0.64389605
27800	0.11551468	0.03175581	0.10979361	0.10611734	0.63681857
27820	0.10982202	0.02960999	0.11544809	0.10943584	0.63568406
27840	0.11183297	0.02817806	0.12867758	0.10261878	0.62869261
27860	0.10779545	0.02968854	0.11051549	0.10656578	0.64543475
27880	0.11417743	0.02955588	0.12214314	0.11641408	0.61770948
27900	0.10717463	0.02978103	0.10568463	0.09823432	0.65912540
27920	0.11965531	0.03810731	0.12029053	0.10383536	0.61811149
27940	0.11252156	0.04281590	0.12615971	0.08866461	0.62983823
27960	0.11736815	0.03041130	0.11383369	0.09783642	0.64055044
27980	0.11571316	0.02913797	0.11609744	0.10231124	0.63674018
28000	0.11166047	0.03235659	0.11511060	0.10913776	0.63173457
28020	0.11158308	0.02883596	0.12076423	0.10899154	0.62982520
28040	0.09979552	0.02774069	0.12490120	0.10260424	0.64495835
28060	0.11144304	0.03518187	0.12057885	0.11057775	0.62221850
28080	0.11850210	0.02452623	0.11826404	0.09448773	0.64421990
28100	0.10288080	0.03431464	0.12198451	0.11822970	0.62259035
28120	0.11235526	0.03141354	0.11313323	0.10928907	0.63380890
28140	0.11746455	0.02810746	0.12673640	0.10635572	0.62133586
28160	0.10987071	0.03642324	0.13029485	0.08367526	0.63973594
28180	0.10246825	0.03483243	0.11050979	0.10479867	0.64739087
28200	0.12018006	0.03623106	0.12434702	0.10260540	0.61663646
28220	0.12661787	0.03474799	0.13243642	0.10465220	0.60154552
28240	0.11614171	0.03687311	0.11784630	0.09881329	0.63032559
28260	0.12202450	0.03986194	0.11632270	0.11252406	0.60926681
28280	0.11248699	0.02713628	0.12150621	0.10389161	0.63497892
28300	0.10081164	0.03847258	0.11214685	0.11125570	0.63731323
28320	0.11973117	0.02786108	0.11268432	0.11212031	0.62760312
28340	0.11264436	0.03153505	0.12816547	0.08986119	0.63779392
28360	0.10769945	0.03830488	0.12481115	0.11032135	0.61886317
28380	0.10276714	0.03090159	0.12394975	0.11617641	0.62620511
28400	0.10613533	0.03314793	0.11951007	0.11129100	0.62991567
28420	0.10723565	0.02895587	0.12571745	0.09268961	0.64540142
28440	0.10892172	0.03876808	0.12162359	0.10069093	0.62999568
28460	0.10694527	0.03291050	0.11544124	0.11172155	0.63298144
28480	0.10061291	0.03151252	0.13180773	0.10772937	0.62833747
28500	0.11676959	0.03514520	0.11181987	0.10694228	0.62932306
28520	0.10817018	0.03658100	0.11861911	0.09941964	0.63721007
28540	0.11136142	0.03182930	0.11103949	0.09898866	0.64678113
28560	0.10679355	0.03004238	0.11201758	0.11902454	0.63212195
28580	0.10295930	0.04081797	0.12154774	0.10565866	0.62901633
28600	0.10935716	0.02533825	0.12203434	0.09897605	0.64429420
28620	0.10706929	0.03364241	0.11599909	0.10874019	0.63454902
28640	0.10542345	0.03504483	0.11165901	0.11192154	0.63595116
28660	0.13065329	0.03434653	0.11146873	0.09482545	0.62870600
28680	0.10338400	0.03436055	0.11533012	0.09748086	0.64944447
28700	0.11770027	0.03130375	0.11002472	0.10354440	0.63742686
28720	0.10613192	0.02829135	0.12797303	0.11401725	0.62358644
28740	0.09806148	0.04122783	0.11552687	0.10127654	0.64390727
28760	0.11123334	0.04293201	0.12477115	0.10055638	0.62050712
28780	0.10847472	0.03045284	0.11575514	0.12732611	0.61799119
28800	0.10542174	0.02909681	0.12217751	0.10502659	0.63827735
28820	0.11302849	0.02896835	0.12004876	0.09833964	0.63961475
28840	0.11055160	0.03240636	0.11839834	0.09844951	0.64019420
28860	0.11159927	0.02900046	0.10972722	0.10284046	0.64683259
28880	0.11019535	0.03941618	0.12521895	0.10172080	0.62344872
28900	0.09502059	0.03204475	0.12492861	0.10790261	0.64010344
28920	0.11193185	0.03179333	0.12422144	0.10507426	0.62697913
28940	0.12349341	0.02665775	0.12488513	0.09169951	0.63326420
28960	0.10576430	0.02819799	0.12567471	0.11471817	0.62564483
28980	0.11066961	0.03568926	0.11679944	0.10430983	0.63253186
29000	0.10583336	0.03057016	0.12239565	0.10450782	0.63669301
29020	0.11671446	0.03113927	0.11144340	0.09836783	0.64233504
29040	0.11157684	0.03434133	0.12197291	0.10012453	0.63198438
29060	0.10984110	0.03345120	0.12504009	0.11062664	0.62104098
29080	0.11287919	0.03159806	0.13284517	0.10316459	0.61951298
29100	0.12230764	0.03660291	0.11506303	0.09671391	0.62931250
29120	0.09976950	0.02968416	0.13260654	0.10965178	0.62828801
29140	0.11001418	0.02910307	0.12303967	0.09606742	0.64177566
29160	0.11223512	0.03185252	0.11889885	0.10591729	0.63109622
29180	0.12664752	0.03520290	0.11844731	0.10425666	0.61544560
29200	0.11420781	0.03284002	0.11584565	0.10687384	0.63023268
29220	0.10870737	0.03409762	0.11618024	0.10471676	0.63629802
29240	0.11189848	0.03291894	0.12495462	0.10868311	0.62154485
29260	0.11076209	0.02986008	0.13081257	0.09696970	0.63159557
29280	0.12186755	0.02863085	0.11825755	0.10483848	0.62640557
29300	0.11724800	0.03695547	0.11328799	0.08858026	0.64392828
29320	0.11071646	0.02894722	0.11440570	0.09716134	0.64876928
29340	0.10552616	0.03341810	0.11668675	0.11597060	0.62839839
29360	0.11322953	0.03325672	0.11741543	0.10285687	0.63324145
29380	0.11321186	0.03359571	0.11377111	0.11657316	0.62284817
29400	0.11840318	0.03642058	0.11418066	0.10216343	0.62883215
29420	0.11215752	0.03360590	0.11359341	0.10836179	0.63228138
29440	0.11549546	0.03042887	0.11748465	0.09657843	0.64001259
29460	0.11077059	0.03414475	0.12734746	0.10505297	0.62268423
29480	0.11983114	0.02974391	0.10595795	0.08439082	0.66007618
29500	0.11671572	0.03219765	0.10651505	0.11310155	0.63147003
29520	0.11269543	0.03461892	0.11850091	0.10036035	0.63382439
29540	0.10748787	0.03202709	0.11021799	0.10585701	0.64441004
29560	0.10774582	0.03583891	0.13092680	0.08859978	0.63688869
29580	0.10989650	0.03246274	0.12305536	0.10022262	0.63436278
29600	0.11046918	0.03641848	0.11203062	0.11818066	0.62290106
29620	0.12487205	0.03140657	0.10946422	0.10712637	0.62713078
29640	0.11041452	0.03321304	0.11685176	0.10870456	0.63081611
29660	0.11725211	0.03341002	0.12064470	0.11646866	0.61222450
29680	0.11924034	0.02603670	0.12498579	0.11536974	0.61436743
29700	0.11150576	0.03273923	0.11423656	0.09350705	0.64801141
29720	0.10776155	0.03450963	0.12344011	0.09075285	0.64353587
29740	0.11724902	0.03544869	0.11964663	0.10921700	0.61843865
29760	0.11324576	0.03412320	0.11801877	0.09924355	0.63536872
29780	0.09776985	0.03027110	0.11669020	0.10866095	0.64660790
29800	0.11089633	0.03082467	0.11761753	0.11001274	0.63064873
29820	0.10838674	0.03429598	0.11445679	0.09857130	0.64428920
29840	0.10872695	0.02729805	0.12944603	0.10000559	0.63452338
29860	0.10287180	0.03517037	0.11319425	0.09528050	0.65348307
29880	0.10901717	0.03059171	0.12848615	0.09999072	0.63191426
29900	0.10171165	0.03200651	0.11924010	0.11241392	0.63462782
29920	0.10486407	0.03158491	0.12647265	0.11104178	0.62603660
29940	0.10398769	0.03807325	0.11375424	0.11480404	0.62938079
29960	0.10422351	0.03428536	0.13175710	0.10422838	0.62550566
29980	0.10902552	0.02992592	0.12196378	0.10400378	0.63508100
30000	0.10023390	0.03318455	0.12017209	0.10525043	0.64115902
30020	0.11285896	0.04148843	0.13074405	0.09956293	0.61534563
30040	0.10857029	0.03325785	0.12497659	0.11211736	0.62107792
30060	0.10603589	0.03972153	0.13564676	0.10889403	0.60970179
30080	0.11516010	0.02807104	0.11540945	0.09822502	0.64313439
30100	0.12738667	0.03622435	0.11688008	0.09954263	0.61996627
30120	0.10473811	0.02973273	0.12234529	0.09744671	0.64573716
30140	0.11673056	0.03452013	0.11268220	0.09435951	0.64170760
30160	0.10619649	0.03425687	0.10928065	0.10429276	0.64597324
30180	0.11346155	0.04668573	0.10688186	0.11460387	0.61836699
30200	0.11476208	0.03452657	0.11101214	0.09875675	0.64094246
30220	0.11623195	0.02845288	0.12004402	0.11395975	0.62131141
30240	0.10028461	0.04002973	0.12292992	0.09487623	0.64187952
30260	0.11092290	0.03109248	0.11540881	0.10598890	0.63658690
30280	0.10620463	0.03050415	0.11488794	0.09604160	0.65236168
30300	0.11554568	0.03704951	0.11397749	0.10200311	0.63142422
30320	0.10784806	0.03350245	0.11832284	0.10549807	0.63482859
30340	0.11617258	0.03221229	0.12212241	0.10508000	0.62441273
30360	0.11263351	0.03155758	0.11288467	0.11284112	0.63008312
30380	0.10237302	0.03343653	0.11618576	0.09948449	0.64852021
30400	0.11400307	0.03287912	0.11313271	0.09499941	0.64498569
30420	0.11433737	0.03004936	0.12648543	0.09702032	0.63210751
30440	0.10735066	0.03333161	0.11507211	0.11400402	0.63024160
30460	0.11863003	0.02813140	0.12596030	0.10624107	0.62103720
30480	0.11059438	0.02747660	0.12648544	0.10671739	0.62872619
30500	0.10966936	0.03271928	0.12553386	0.12169506	0.61038244
30520	0.10359136	0.03309259	0.11187212	0.10236896	0.64907497
30540	0.09840131	0.02734715	0.11688851	0.10480917	0.65255386
30560	0.12032102	0.03020831	0.11296315	0.08782954	0.64867798
30580	0.11087867	0.02508717	0.12697371	0.12085808	0.61620237
30600	0.09968803	0.03581659	0.12054434	0.09773842	0.64621263
30620	0.11067002	0.03526845	0.12458273	0.10770438	0.62177442
30640	0.11586789	0.03056694	0.10982488	0.09932772	0.64441257
30660	0.11156898	0.03163434	0.11175380	0.10582022	0.63922265
30680	0.09905415	0.03279080	0.11429851	0.10431776	0.64953877
30700	0.12259977	0.03158200	0.11058622	0.10145122	0.63378079
30720	0.10561407	0.02216789	0.12911146	0.09748454	0.64562204
30740	0.10123391	0.03049244	0.11996803	0.10238215	0.64592347
30760	0.10746165	0.03055176	0.12216403	0.10029053	0.63953203
30780	0.10193368	0.03515874	0.12304054	0.11159039	0.62827664
30800	0.11871848	0.03117293	0.11544900	0.11086675	0.62379284
30820	0.11480817	0.03410005	0.12404303	0.11229264	0.61475611
30840	0.10675650	0.03174597	0.13172473	0.09957160	0.63020119
30860	0.12113276	0.03224279	0.11008670	0.10002634	0.63651141
30880	0.11057199	0.03462895	0.12516513	0.10690707	0.62272686
30900	0.10960218	0.03706713	0.11518576	0.10303234	0.63511259
30920	0.10735251	0.03652546	0.11180494	0.10961131	0.63470579
30940	0.11470695	0.03466786	0.10866053	0.11553833	0.62642633
30960	0.11733154	0.03372646	0.11867925	0.09883206	0.63143069
30980	0.11524681	0.03047483	0.12700503	0.10970356	0.61756976
31000	0.11031279	0.03586731	0.12734990	0.09305855	0.63341146
31020	0.09646918	0.03538187	0.10957425	0.10693847	0.65163623
31040	0.12089258	0.03526825	0.12502945	0.12298111	0.59582861
31060	0.11106833	0.02756279	0.11348877	0.10406450	0.64381560
31080	0.11140206	0.02695467	0.11157081	0.09970250	0.65036997
31100	0.10047026	0.03512962	0.11569350	0.10645883	0.64224780
31120	0.11175164	0.03022506	0.12026450	0.11043367	0.62732513
31140	0.10372407	0.03354250	0.11539008	0.10906895	0.63827440
31160	0.11602967	0.04449741	0.11718985	0.09377255	0.62851053
31180	0.11913924	0.02893352	0.10918226	0.08939997	0.65334501
31200	0.10692372	0.03421278	0.12217755	0.10575187	0.63093409
31220	0.10831303	0.03415607	0.12374193	0.10355413	0.63023484
31240	0.12081311	0.02866828	0.11243769	0.11310546	0.62497547
31260	0.10396584	0.02978710	0.11960426	0.09755004	0.64909276
31280	0.10999721	0.02860284	0.12338607	0.09825353	0.63976035
31300	0.11089930	0.03402758	0.12354221	0.09607977	0.63545114
31320	0.10750188	0.02985137	0.11551375	0.09219535	0.65493764
31340	0.11207145	0.03236016	0.11829846	0.10727132	0.62999861
31360	0.10218223	0.03557285	0.13352101	0.11317828	0.61554563
31380	0.11716928	0.03301341	0.10664862	0.10431097	0.63885773
31400	0.10454639	0.03165638	0.11775734	0.11185886	0.63418103
31420	0.10431960	0.03683650	0.12390095	0.10445118	0.63049177
31440	0.11154737	0.02843117	0.11555039	0.09504780	0.64942327
31460	0.11492450	0.03471524	0.12487289	0.11050983	0.61497754
31480	0.11989602	0.03706836	0.10963517	0.08983440	0.64356605
31500	0.10739935	0.03131881	0.12620081	0.10771325	0.62736778
31520	0.11350021	0.03535429	0.12458139	0.10278918	0.62377494
31540	0.11877496	0.03618580	0.11368870	0.09638853	0.63496201
31560	0.10415816	0.03483298	0.12032181	0.10198117	0.63870588
31580	0.10174038	0.03486805	0.11381183	0.09983500	0.64974474
31600	0.10303236	0.03014922	0.12744330	0.11049998	0.62887514
31620	0.09630752	0.04080848	0.11225678	0.09348567	0.65714155
31640	0.11090277	0.02940870	0.11760891	0.10456118	0.63751844
31660	0.09777811	0.03260775	0.11556916	0.11032273	0.64372226
31680	0.11458356	0.03704140	0.11956335	0.09882861	0.62998309
31700	0.10904291	0.02188433	0.11092782	0.10914100	0.64900394
31720	0.11081885	0.02840647	0.12112510	0.11590190	0.62374768
31740	0.10842801	0.02934132	0.12081407	0.08398184	0.65743475
31760	0.10144707	0.02793360	0.11062763	0.11025273	0.64973897
31780	0.13715915	0.02655785	0.11404760	0.10624044	0.61599496
31800	0.10263643	0.03123059	0.11491686	0.10650029	0.64471582
31820	0.10985906	0.03887054	0.11965738	0.10656821	0.62504481
31840	0.11210849	0.03907191	0.11740782	0.08919821	0.64221357
31860	0.10048357	0.03402710	0.11539124	0.11377513	0.63632296
31880	0.11551751	0.03329778	0.11161576	0.10372409	0.63584486
31900	0.11078210	0.03064585	0.11515074	0.09523199	0.64818933
31920	0.10283059	0.02767595	0.12725423	0.11011072	0.63212851
31940	0.10738422	0.02910951	0.11595502	0.11200124	0.63555000
31960	0.11987299	0.02675273	0.11857255	0.09851739	0.63628434
31980	0.10995427	0.03634113	0.11707881	0.09535352	0.64127228
32000	0.11182318	0.03215911	0.10911225	0.10817136	0.63873410
32020	0.11745917	0.03082876	0.11015363	0.09912141	0.64243703
32040	0.10670562	0.03486867	0.11605456	0.10613152	0.63623962
32060	0.10742836	0.03199073	0.12461344	0.09563681	0.64033067
32080	0.11437750	0.03295028	0.11459285	0.10944755	0.62863181
32100	0.10506385	0.03356561	0.12582567	0.10172162	0.63382325
